country,sex,age_group,year,population_000
dza,mf,youth,2013,6975.95703125
dza,mf,adult,2013,20560.22265625
dza,m,total,2013,13805.556640625
dza,m,youth,2013,3540.2919921875
dza,m,adult,2013,10265.2646484375
dza,f,total,2013,13730.623046875
dza,f,youth,2013,3435.6650390625
dza,f,adult,2013,10294.9580078125
dza,mf,total,2014,27952.55078125
dza,mf,youth,2014,6787.52099609375
dza,mf,adult,2014,21165.029296875
dza,m,total,2014,14012.1025390625
dza,m,youth,2014,3446.382080078125
dza,m,adult,2014,10565.720703125
dza,f,total,2014,13940.4482421875
dza,f,youth,2014,3341.138916015625
dza,f,adult,2014,10599.30859375
dza,mf,total,2015,28346.205078125
dza,mf,youth,2015,6595.11181640625
dza,mf,adult,2015,21751.09375
dza,m,total,2015,14206.5361328125
dza,m,youth,2015,3350.5009765625
dza,m,adult,2015,10856.03515625
dza,f,total,2015,14139.6689453125
dza,f,youth,2015,3244.611083984375
dza,f,adult,2015,10895.05859375
dza,mf,total,2016,28721.216796875
dza,mf,youth,2016,6404.77294921875
dza,mf,adult,2016,22316.443359375
dza,m,total,2016,14390.326171875
dza,m,youth,2016,3255.20703125
dza,m,adult,2016,11135.119140625
dza,f,total,2016,14330.890625
dza,f,youth,2016,3149.56591796875
dza,f,adult,2016,11181.3251953125
dza,mf,total,2017,29099.740234375
dza,mf,youth,2017,6216.384765625
dza,mf,adult,2017,22883.35546875
dza,m,total,2017,14575.185546875
dza,m,youth,2017,3160.116943359375
dza,m,adult,2017,11415.0693359375
dza,f,total,2017,14524.5546875
dza,f,youth,2017,3056.26806640625
dza,f,adult,2017,11468.2861328125
dza,mf,total,2018,29486.1875
dza,mf,youth,2018,6050.1591796875
dza,mf,adult,2018,23436.029296875
dza,m,total,2018,14763.509765625
dza,m,youth,2018,3075.60302734375
dza,m,adult,2018,11687.9072265625
dza,f,total,2018,14722.677734375
dza,f,youth,2018,2974.555908203125
dza,f,adult,2018,11748.1220703125
dza,mf,total,2019,29889.58203125
dza,mf,youth,2019,5935.451171875
dza,mf,adult,2019,23954.1328125
dza,m,total,2019,14960.23046875
dza,m,youth,2019,3016.77392578125
dza,m,adult,2019,11943.4560546875
dza,f,total,2019,14929.3515625
dza,f,youth,2019,2918.677001953125
dza,f,adult,2019,12010.67578125
dza,mf,total,2020,30318.59765625
dza,mf,youth,2020,5891.64208984375
dza,mf,adult,2020,24426.955078125
dza,m,total,2020,15169.953125
dza,m,youth,2020,2993.60107421875
dza,m,adult,2020,12176.3515625
dza,f,total,2020,15148.64453125
dza,f,youth,2020,2898.041015625
dza,f,adult,2020,12250.6025390625
ago,mf,total,1991,5972.7021484375
ago,mf,youth,1991,2163.385986328125
ago,mf,adult,1991,3809.31591796875
ago,m,total,1991,2910.533935546875
ago,m,youth,1991,1073.6820068359375
ago,m,adult,1991,1836.85205078125
ago,f,total,1991,3062.168212890625
ago,f,youth,1991,1089.7039794921875
ago,f,adult,1991,1972.4639892578125
ago,mf,total,1992,6164.27294921875
ago,mf,youth,1992,2240.91796875
ago,mf,adult,1992,3923.35498046875
ago,m,total,1992,3004.007080078125
ago,m,youth,1992,1112.0889892578125
ago,m,adult,1992,1891.91796875
ago,f,total,1992,3160.265869140625
ago,f,youth,1992,1128.8289794921875
ago,f,adult,1992,2031.43701171875
ago,mf,total,1993,6374.7900390625
ago,mf,youth,1993,2326.625
ago,mf,adult,1993,4048.1650390625
ago,m,total,1993,3107.00390625
ago,m,youth,1993,1154.7080078125
ago,m,adult,1993,1952.2960205078125
ago,f,total,1993,3267.7861328125
ago,f,youth,1993,1171.9169921875
ago,f,adult,1993,2095.868896484375
ago,mf,total,1994,6593.4677734375
ago,mf,youth,1994,2415.507080078125
ago,mf,adult,1994,4177.9609375
ago,m,total,1994,3214.39208984375
ago,m,youth,1994,1199.115966796875
ago,m,adult,1994,2015.2760009765625
ago,f,total,1994,3379.07568359375
ago,f,youth,1994,1216.3909912109375
ago,f,adult,1994,2162.68505859375
ago,mf,total,1995,6814.17822265625
ago,mf,youth,1995,2504.572021484375
ago,mf,adult,1995,4309.60595703125
ago,m,total,1995,3323.2119140625
ago,m,youth,1995,1243.8489990234375
ago,m,adult,1995,2079.363037109375
ago,f,total,1995,3490.96630859375
ago,f,youth,1995,1260.7230224609375
ago,f,adult,1995,2230.242919921875
ago,mf,total,1996,6998.55712890625
ago,mf,youth,1996,2578.527099609375
ago,mf,adult,1996,4420.02978515625
ago,m,total,1996,3413.81005859375
ago,m,youth,1996,1280.5999755859375
ago,m,adult,1996,2133.2099609375
ago,f,total,1996,3584.7470703125
ago,f,youth,1996,1297.927001953125
ago,f,adult,1996,2286.820068359375
ago,mf,total,1997,7188.6572265625
ago,mf,youth,1997,2655.097900390625
ago,mf,adult,1997,4533.55908203125
ago,m,total,1997,3507.72705078125
ago,m,youth,1997,1318.8470458984375
ago,m,adult,1997,2188.8798828125
ago,f,total,1997,3680.93017578125
ago,f,youth,1997,1336.2509765625
ago,f,adult,1997,2344.678955078125
ago,mf,total,1998,7390.6611328125
ago,mf,youth,1998,2736.001953125
ago,mf,adult,1998,4654.6591796875
ago,m,total,1998,3607.77099609375
ago,m,youth,1998,1359.3260498046875
ago,m,adult,1998,2248.445068359375
ago,f,total,1998,3782.89013671875
ago,f,youth,1998,1376.676025390625
ago,f,adult,1998,2406.214111328125
ago,mf,total,1999,7612.3017578125
ago,mf,youth,1999,2823.3310546875
ago,mf,adult,1999,4788.97119140625
ago,m,total,1999,3717.47998046875
ago,m,youth,1999,1402.9119873046875
ago,m,adult,1999,2314.568115234375
ago,f,total,1999,3894.82177734375
ago,f,youth,1999,1420.4189453125
ago,f,adult,1999,2474.403076171875
ago,mf,total,2000,7857.46923828125
ago,mf,youth,2000,2918.10498046875
ago,mf,adult,2000,4939.36376953125
ago,m,total,2000,3838.632080078125
ago,m,youth,2000,1450.0369873046875
ago,m,adult,2000,2388.594970703125
ago,f,total,2000,4018.837158203125
ago,f,youth,2000,1468.0679931640625
ago,f,adult,2000,2550.76904296875
ago,mf,total,2001,8098.9560546875
ago,mf,youth,2001,3008.136962890625
ago,mf,adult,2001,5090.81884765625
ago,m,total,2001,3957.31103515625
ago,m,youth,2001,1494.177978515625
ago,m,adult,2001,2463.133056640625
ago,f,total,2001,4141.64501953125
ago,f,youth,2001,1513.958984375
ago,f,adult,2001,2627.68603515625
ago,mf,total,2002,8371.646484375
ago,mf,youth,2002,3109.10595703125
ago,mf,adult,2002,5262.5400390625
ago,m,total,2002,4091.468994140625
ago,m,youth,2002,1543.66796875
ago,m,adult,2002,2547.801025390625
ago,f,total,2002,4280.177734375
ago,f,youth,2002,1565.43798828125
ago,f,adult,2002,2714.739013671875
ago,mf,total,2003,8668.4619140625
ago,mf,youth,2003,3218.492919921875
ago,mf,adult,2003,5449.96923828125
ago,m,total,2003,4237.56005859375
ago,m,youth,2003,1597.2989501953125
ago,m,adult,2003,2640.260986328125
ago,f,total,2003,4430.90185546875
ago,f,youth,2003,1621.1939697265625
ago,f,adult,2003,2809.7080078125
ago,mf,total,2004,8981.33984375
ago,mf,youth,2004,3333.530029296875
ago,mf,adult,2004,5647.81005859375
ago,m,total,2004,4391.60205078125
ago,m,youth,2004,1653.7679443359375
ago,m,adult,2004,2737.833984375
ago,f,total,2004,4589.73779296875
ago,f,youth,2004,1679.761962890625
ago,f,adult,2004,2909.97607421875
ago,mf,total,2005,9305.6708984375
ago,mf,youth,2005,3452.697021484375
ago,mf,adult,2005,5852.97412109375
ago,m,total,2005,4551.38623046875
ago,m,youth,2005,1712.4150390625
ago,m,adult,2005,2838.970947265625
ago,f,total,2005,4754.28466796875
ago,f,youth,2005,1740.281982421875
ago,f,adult,2005,3014.0029296875
ago,mf,total,2006,9608.58203125
ago,mf,youth,2006,3562.576904296875
ago,mf,adult,2006,6046.0048828125
ago,m,total,2006,4700.5439453125
ago,m,youth,2006,1766.20703125
ago,m,adult,2006,2934.3369140625
ago,f,total,2006,4908.0380859375
ago,f,youth,2006,1796.3699951171875
ago,f,adult,2006,3111.66796875
ago,mf,total,2007,9928.05078125
ago,mf,youth,2007,3679.3359375
ago,mf,adult,2007,6248.71484375
ago,m,total,2007,4857.9501953125
ago,m,youth,2007,1823.512939453125
ago,m,adult,2007,3034.43701171875
ago,f,total,2007,5070.1005859375
ago,f,youth,2007,1855.822998046875
ago,f,adult,2007,3214.278076171875
ago,mf,total,2008,10265.1953125
ago,mf,youth,2008,3803.486083984375
ago,mf,adult,2008,6461.708984375
ago,m,total,2008,5024.27490234375
ago,m,youth,2008,1884.77294921875
ago,m,adult,2008,3139.501953125
ago,f,total,2008,5240.92041015625
ago,f,youth,2008,1918.7130126953125
ago,f,adult,2008,3322.20703125
ago,mf,total,2009,10622.5888671875
ago,mf,youth,2009,3936.032958984375
ago,mf,adult,2009,6686.55615234375
ago,m,total,2009,5200.94287109375
ago,m,youth,2009,1950.7039794921875
ago,m,adult,2009,3250.239013671875
ago,f,total,2009,5421.64599609375
ago,f,youth,2009,1985.3289794921875
ago,f,adult,2009,3436.31689453125
ago,mf,total,2010,11001.9970703125
ago,mf,youth,2010,4077.68408203125
ago,mf,adult,2010,6924.31298828125
ago,m,total,2010,5388.908203125
ago,m,youth,2010,2021.7869873046875
ago,m,adult,2010,3367.12109375
ago,f,total,2010,5613.0888671875
ago,f,youth,2010,2055.89697265625
ago,f,adult,2010,3557.19189453125
ago,mf,total,2011,11370.4921875
ago,mf,youth,2011,4214.759765625
ago,mf,adult,2011,7155.73193359375
ago,m,total,2011,5571.30517578125
ago,m,youth,2011,2090.699951171875
ago,m,adult,2011,3480.60498046875
ago,f,total,2011,5799.18701171875
ago,f,youth,2011,2124.06005859375
ago,f,adult,2011,3675.126953125
ago,mf,total,2012,11767.4931640625
ago,mf,youth,2012,4363.95703125
ago,mf,adult,2012,7403.5361328125
ago,m,total,2012,5768.1982421875
ago,m,youth,2012,2166.2080078125
ago,m,adult,2012,3601.989990234375
ago,f,total,2012,5999.294921875
ago,f,youth,2012,2197.7490234375
ago,f,adult,2012,3801.5458984375
ago,mf,total,2013,12190.1162109375
ago,mf,youth,2013,4524.2900390625
ago,mf,adult,2013,7665.826171875
ago,m,total,2013,5978.1591796875
ago,m,youth,2013,2247.758056640625
ago,m,adult,2013,3730.40087890625
ago,f,total,2013,6211.95703125
ago,f,youth,2013,2276.531982421875
ago,f,adult,2013,3935.425048828125
ago,mf,total,2014,12634.5771484375
ago,mf,youth,2014,4694.4501953125
ago,mf,adult,2014,7940.126953125
ago,m,total,2014,6199.26220703125
ago,m,youth,2014,2334.5419921875
ago,m,adult,2014,3864.719970703125
ago,f,total,2014,6435.31494140625
ago,f,youth,2014,2359.907958984375
ago,f,adult,2014,4075.406982421875
ago,mf,total,2015,13098.892578125
ago,mf,youth,2015,4873.60205078125
ago,mf,adult,2015,8225.291015625
ago,m,total,2015,6430.48583984375
ago,m,youth,2015,2426.031005859375
ago,m,adult,2015,4004.455078125
ago,f,total,2015,6668.40673828125
ago,f,youth,2015,2447.571044921875
ago,f,adult,2015,4220.8359375
ago,mf,total,2016,13553.7080078125
ago,mf,youth,2016,5049.53515625
ago,mf,adult,2016,8504.1728515625
ago,m,total,2016,6656.46923828125
ago,m,youth,2016,2515.43994140625
ago,m,adult,2016,4141.02880859375
ago,f,total,2016,6897.23876953125
ago,f,youth,2016,2534.094970703125
ago,f,adult,2016,4363.14404296875
ago,mf,total,2017,14030.1064453125
ago,mf,youth,2017,5235.18310546875
ago,mf,adult,2017,8794.9228515625
ago,m,total,2017,6893.4951171875
ago,m,youth,2017,2609.906982421875
ago,m,adult,2017,4283.587890625
ago,f,total,2017,7136.611328125
ago,f,youth,2017,2625.27587890625
ago,f,adult,2017,4511.3349609375
ago,mf,total,2018,14530.0185546875
ago,mf,youth,2018,5430.39013671875
ago,mf,adult,2018,9099.62890625
ago,m,total,2018,7142.4619140625
ago,m,youth,2018,2709.280029296875
ago,m,adult,2018,4433.18212890625
ago,f,total,2018,7387.556640625
ago,f,youth,2018,2721.110107421875
ago,f,adult,2018,4666.44677734375
ago,mf,total,2019,15056.298828125
ago,mf,youth,2019,5634.96484375
ago,mf,adult,2019,9421.333984375
ago,m,total,2019,7404.69189453125
ago,m,youth,2019,2813.327880859375
ago,m,adult,2019,4591.36376953125
ago,f,total,2019,7651.60693359375
ago,f,youth,2019,2821.636962890625
ago,f,adult,2019,4829.97021484375
ago,mf,total,2020,15609.869140625
ago,mf,youth,2020,5848.1640625
ago,mf,adult,2020,9761.705078125
ago,m,total,2020,7680.5888671875
ago,m,youth,2020,2921.595947265625
ago,m,adult,2020,4758.9931640625
ago,f,total,2020,7929.2802734375
ago,f,youth,2020,2926.568115234375
ago,f,adult,2020,5002.7119140625
arg,mf,total,1991,23079.82421875
arg,mf,youth,1991,5435.02001953125
arg,mf,adult,1991,17644.8046875
arg,m,total,1991,11146.072265625
arg,m,youth,1991,2725.7509765625
arg,m,adult,1991,8420.3212890625
arg,f,total,1991,11933.751953125
arg,f,youth,1991,2709.26904296875
arg,f,adult,1991,9224.4833984375
arg,mf,total,1992,23497.771484375
arg,mf,youth,1992,5608.66015625
arg,mf,adult,1992,17889.111328125
arg,m,total,1992,11344.294921875
arg,m,youth,1992,2813.260009765625
arg,m,adult,1992,8531.03515625
arg,f,total,1992,12153.4765625
arg,f,youth,1992,2795.39990234375
arg,f,adult,1992,9358.076171875
arg,mf,total,1993,23943.513671875
arg,mf,youth,1993,5795.85302734375
arg,mf,adult,1993,18147.66015625
arg,m,total,1993,11557.0400390625
arg,m,youth,1993,2907.967041015625
arg,m,adult,1993,8649.0732421875
arg,f,total,1993,12386.4736328125
arg,f,youth,1993,2887.885986328125
arg,f,adult,1993,9498.5869140625
arg,mf,total,1994,24383.0234375
arg,mf,youth,1994,5972.8408203125
arg,mf,adult,1994,18410.18359375
arg,m,total,1994,11767.126953125
arg,m,youth,1994,2998.139892578125
arg,m,adult,1994,8768.9873046875
arg,f,total,1994,12615.896484375
arg,f,youth,1994,2974.700927734375
arg,f,adult,1994,9641.1962890625
arg,mf,total,1995,24799.416015625
arg,mf,youth,1995,6125.05419921875
arg,mf,adult,1995,18674.361328125
arg,m,total,1995,11965.8515625
arg,m,youth,1995,3076.549072265625
arg,m,adult,1995,8889.302734375
arg,f,total,1995,12833.564453125
arg,f,youth,1995,3048.5048828125
arg,f,adult,1995,9785.05859375
arg,mf,total,1996,25194.87109375
arg,mf,youth,1996,6252.58984375
arg,mf,adult,1996,18942.28125
arg,m,total,1996,12153.8935546875
arg,m,youth,1996,3142.214111328125
arg,m,adult,1996,9011.6796875
arg,f,total,1996,13040.9775390625
arg,f,youth,1996,3110.3759765625
arg,f,adult,1996,9930.6015625
arg,mf,total,1997,25576.35546875
arg,mf,youth,1997,6359.31787109375
arg,mf,adult,1997,19217.037109375
arg,m,total,1997,12335.130859375
arg,m,youth,1997,3198.22509765625
arg,m,adult,1997,9136.90625
arg,f,total,1997,13241.224609375
arg,f,youth,1997,3161.093017578125
arg,f,adult,1997,10080.1318359375
arg,mf,total,1998,25946.673828125
arg,mf,youth,1998,6444.39892578125
arg,mf,adult,1998,19502.2734375
arg,m,total,1998,12511.0595703125
arg,m,youth,1998,3243.969970703125
arg,m,adult,1998,9267.08984375
arg,f,total,1998,13435.6142578125
arg,f,youth,1998,3200.428955078125
arg,f,adult,1998,10235.18359375
arg,mf,total,1999,26315.037109375
arg,mf,youth,1999,6509.18798828125
arg,mf,adult,1999,19805.849609375
arg,m,total,1999,12686.31640625
arg,m,youth,1999,3279.740966796875
arg,m,adult,1999,9406.5751953125
arg,f,total,1999,13628.720703125
arg,f,youth,1999,3229.447021484375
arg,f,adult,1999,10399.2744140625
arg,mf,total,2000,26686.98828125
arg,mf,youth,2000,6555.35400390625
arg,mf,adult,2000,20131.634765625
arg,m,total,2000,12863.7763671875
arg,m,youth,2000,3306.10693359375
arg,m,adult,2000,9557.6689453125
arg,f,total,2000,13823.2119140625
arg,f,youth,2000,3249.2470703125
arg,f,adult,2000,10573.9658203125
arg,mf,total,2001,27079.14453125
arg,mf,youth,2001,6588.291015625
arg,mf,adult,2001,20490.853515625
arg,m,total,2001,13052.662109375
arg,m,youth,2001,3325.47802734375
arg,m,adult,2001,9727.18359375
arg,f,total,2001,14026.482421875
arg,f,youth,2001,3262.81298828125
arg,f,adult,2001,10763.669921875
arg,mf,total,2002,27459.1796875
arg,mf,youth,2002,6595.43701171875
arg,mf,adult,2002,20863.7421875
arg,m,total,2002,13235.744140625
arg,m,youth,2002,3331.75
arg,m,adult,2002,9903.994140625
arg,f,total,2002,14223.435546875
arg,f,youth,2002,3263.68701171875
arg,f,adult,2002,10959.7490234375
arg,mf,total,2003,27834.9609375
arg,mf,youth,2003,6589.3740234375
arg,mf,adult,2003,21245.587890625
arg,m,total,2003,13416.966796875
arg,m,youth,2003,3331.2548828125
arg,m,adult,2003,10085.7119140625
arg,f,total,2003,14417.994140625
arg,f,youth,2003,3258.118896484375
arg,f,adult,2003,11159.875
arg,mf,total,2004,28216.60546875
arg,mf,youth,2004,6588.59814453125
arg,mf,adult,2004,21628.0078125
arg,m,total,2004,13601.47265625
arg,m,youth,2004,3333.3369140625
arg,m,adult,2004,10268.1357421875
arg,f,total,2004,14615.1328125
arg,f,youth,2004,3255.260986328125
arg,f,adult,2004,11359.87109375
arg,mf,total,2005,28607.958984375
arg,mf,youth,2005,6603.8818359375
arg,mf,adult,2005,22004.076171875
arg,m,total,2005,13791.1708984375
arg,m,youth,2005,3343.4140625
arg,m,adult,2005,10447.7568359375
arg,f,total,2005,14816.7880859375
arg,f,youth,2005,3260.468017578125
arg,f,adult,2005,11556.3203125
arg,mf,total,2006,28979.02734375
arg,mf,youth,2006,6629.32080078125
arg,mf,adult,2006,22349.70703125
arg,m,total,2006,13970.7802734375
arg,m,youth,2006,3357.4609375
arg,m,adult,2006,10613.3193359375
arg,f,total,2006,15008.2470703125
arg,f,youth,2006,3271.860107421875
arg,f,adult,2006,11736.3876953125
arg,mf,total,2007,29370.08203125
arg,mf,youth,2007,6674.1708984375
arg,mf,adult,2007,22695.912109375
arg,m,total,2007,14160.720703125
arg,m,youth,2007,3381.215087890625
arg,m,adult,2007,10779.505859375
arg,f,total,2007,15209.361328125
arg,f,youth,2007,3292.9560546875
arg,f,adult,2007,11916.40625
arg,mf,total,2008,29772.03515625
arg,mf,youth,2008,6729.26220703125
arg,mf,adult,2008,23042.7734375
arg,m,total,2008,14356.373046875
arg,m,youth,2008,3410.132080078125
arg,m,adult,2008,10946.2412109375
arg,f,total,2008,15415.662109375
arg,f,youth,2008,3319.1298828125
arg,f,adult,2008,12096.533203125
arg,mf,total,2009,30170.037109375
arg,mf,youth,2009,6778.68505859375
arg,mf,adult,2009,23391.353515625
arg,m,total,2009,14550.1728515625
arg,m,youth,2009,3436.2890625
arg,m,adult,2009,11113.8837890625
arg,f,total,2009,15619.8642578125
arg,f,youth,2009,3342.39599609375
arg,f,adult,2009,12277.46875
arg,mf,total,2010,30557.7109375
arg,mf,youth,2010,6813.22802734375
arg,mf,adult,2010,23744.482421875
arg,m,total,2010,14738.900390625
arg,m,youth,2010,3455.1259765625
arg,m,adult,2010,11283.7744140625
arg,f,total,2010,15818.810546875
arg,f,youth,2010,3358.10205078125
arg,f,adult,2010,12460.708984375
arg,mf,total,2011,30950.798828125
arg,mf,youth,2011,6844.06396484375
arg,mf,adult,2011,24106.734375
arg,m,total,2011,14931.7119140625
arg,m,youth,2011,3471.197998046875
arg,m,adult,2011,11460.513671875
arg,f,total,2011,16019.0869140625
arg,f,youth,2011,3372.865966796875
arg,f,adult,2011,12646.2197265625
arg,mf,total,2012,31331.279296875
arg,mf,youth,2012,6861.90185546875
arg,mf,adult,2012,24469.376953125
arg,m,total,2012,15118.22265625
arg,m,youth,2012,3480.930908203125
arg,m,adult,2012,11637.2919921875
arg,f,total,2012,16213.056640625
arg,f,youth,2012,3380.970947265625
arg,f,adult,2012,12832.0849609375
arg,mf,total,2013,31705.609375
arg,mf,youth,2013,6871.35888671875
arg,mf,adult,2013,24834.25
arg,m,total,2013,15301.71875
arg,m,youth,2013,3486.64599609375
arg,m,adult,2013,11815.0732421875
arg,f,total,2013,16403.890625
arg,f,youth,2013,3384.712890625
arg,f,adult,2013,13019.1767578125
arg,mf,total,2014,32086.125
arg,mf,youth,2014,6880.69287109375
arg,mf,adult,2014,25205.431640625
arg,m,total,2014,15488.4990234375
arg,m,youth,2014,3492.4130859375
arg,m,adult,2014,11996.0859375
arg,f,total,2014,16597.625
arg,f,youth,2014,3388.280029296875
arg,f,adult,2014,13209.345703125
arg,mf,total,2015,32478.251953125
arg,mf,youth,2015,6894.77978515625
arg,mf,adult,2015,25583.47265625
arg,m,total,2015,15681.3427734375
arg,m,youth,2015,3500.5791015625
arg,m,adult,2015,12180.763671875
arg,f,total,2015,16796.91015625
arg,f,youth,2015,3394.200927734375
arg,f,adult,2015,13402.7080078125
arg,mf,total,2016,32860.2265625
arg,mf,youth,2016,6910.85791015625
arg,mf,adult,2016,25949.369140625
arg,m,total,2016,15870.1669921875
arg,m,youth,2016,3508.64208984375
arg,m,adult,2016,12361.525390625
arg,f,total,2016,16990.05859375
arg,f,youth,2016,3402.216064453125
arg,f,adult,2016,13587.84375
arg,mf,total,2017,33256.01953125
arg,mf,youth,2017,6930.40576171875
arg,mf,adult,2017,26325.611328125
arg,m,total,2017,16065.9345703125
arg,m,youth,2017,3518.549072265625
arg,m,adult,2017,12547.3857421875
arg,f,total,2017,17190.0859375
arg,f,youth,2017,3411.85693359375
arg,f,adult,2017,13778.2255859375
arg,mf,total,2018,33660.6328125
arg,mf,youth,2018,6953.740234375
arg,mf,adult,2018,26706.892578125
