country,sex,age_group,year,employment_to_population_ratio
dza,m,total,2012,62.30470657348633
dza,m,youth,2012,33.072975158691406
dza,m,adult,2012,72.95750427246094
dza,f,total,2012,13.382890701293945
dza,f,youth,2012,6.28277063369751
dza,f,adult,2012,15.888604164123535
dza,mf,total,2013,39.30181884765625
dza,mf,youth,2013,21.12502670288086
dza,mf,adult,2013,45.469093322753906
dza,m,total,2013,64.36399841308594
dza,m,youth,2013,35.605247497558594
dza,m,adult,2013,74.28233337402344
dza,f,total,2013,14.102869987487793
dza,f,youth,2013,6.203835964202881
dza,f,adult,2013,16.738962173461914
dza,mf,total,2014,38.94599914550781
dza,mf,youth,2014,20.968233108520508
dza,mf,adult,2014,44.71138381958008
dza,m,total,2014,63.92915344238281
dza,m,youth,2014,35.4814453125
dza,m,adult,2014,73.20836639404297
dza,f,total,2014,13.834437370300293
dza,f,youth,2014,5.997870445251465
dza,f,adult,2014,16.30470085144043
dza,mf,total,2015,39.118160247802734
dza,mf,youth,2015,20.18916893005371
dza,mf,adult,2015,44.85758972167969
dza,m,total,2015,64.20819091796875
dza,m,youth,2015,34.31680679321289
dza,m,adult,2015,73.43356323242188
dza,f,total,2015,13.909490585327148
dza,f,youth,2015,5.600466251373291
dza,f,adult,2015,16.38396453857422
dza,mf,total,2016,39.351139068603516
dza,mf,youth,2016,19.636560440063477
dza,mf,adult,2016,45.009185791015625
dza,m,total,2016,64.54141998291016
dza,m,youth,2016,33.4727783203125
dza,m,adult,2016,73.62393188476562
dza,f,total,2016,14.056384086608887
dza,f,youth,2016,5.336252689361572
dza,f,adult,2016,16.512678146362305
dza,mf,total,2017,39.565853118896484
dza,mf,youth,2017,19.212875366210938
dza,mf,adult,2017,45.094852447509766
dza,m,total,2017,64.83148193359375
dza,m,youth,2017,32.80916976928711
dza,m,adult,2017,73.69644927978516
dza,f,total,2017,14.21215534210205
dza,f,youth,2017,5.154587745666504
dza,f,adult,2017,16.625972747802734
dza,mf,total,2018,39.7291374206543
dza,mf,youth,2018,18.8384952545166
dza,mf,adult,2018,45.122188568115234
dza,m,total,2018,65.03975677490234
dza,m,youth,2018,32.213802337646484
dza,m,adult,2018,73.67770385742188
dza,f,total,2018,14.3483247756958
dza,f,youth,2018,5.008820533752441
dza,f,adult,2018,16.71303367614746
dza,mf,total,2019,39.818504333496094
dza,mf,youth,2019,18.46699333190918
dza,mf,adult,2019,45.109066009521484
dza,m,total,2019,65.13442993164062
dza,m,youth,2019,31.616588592529297
dza,m,adult,2019,73.60063171386719
dza,f,total,2019,14.450223922729492
dza,f,youth,2019,4.875441074371338
dza,f,adult,2019,16.776960372924805
dza,mf,total,2020,39.82557678222656
dza,mf,youth,2020,18.07969093322754
dza,mf,adult,2020,45.070560455322266
dza,m,total,2020,65.10218048095703
dza,m,youth,2020,30.988603591918945
dza,m,adult,2020,73.48912811279297
dza,f,total,2020,14.513416290283203
dza,f,youth,2020,4.7451171875
dza,f,adult,2020,16.824237823486328
ago,mf,total,1991,64.17267608642578
ago,mf,youth,1991,46.20149612426758
ago,mf,adult,1991,74.37887573242188
ago,m,total,1991,71.21259307861328
ago,m,youth,1991,49.45506286621094
ago,m,adult,1991,83.93036651611328
ago,f,total,1991,57.48137283325195
ago,f,youth,1991,42.99576950073242
ago,f,adult,1991,65.48406219482422
ago,mf,total,1992,64.29472351074219
ago,mf,youth,1992,46.20265579223633
ago,mf,adult,1992,74.62843322753906
ago,m,total,1992,70.88851928710938
ago,m,youth,1992,49.14855194091797
ago,m,adult,1992,83.6675033569336
ago,f,total,1992,58.02695846557617
ago,f,youth,1992,43.300445556640625
ago,f,adult,1992,66.21018981933594
ago,mf,total,1993,64.7209243774414
ago,mf,youth,1993,46.271427154541016
ago,mf,adult,1993,75.32449340820312
ago,m,total,1993,69.95252227783203
ago,m,youth,1993,48.276493072509766
ago,m,adult,1993,82.77306365966797
ago,f,total,1993,59.74671936035156
ago,f,youth,1993,44.295806884765625
ago,f,adult,1993,68.38617706298828
ago,mf,total,1994,65.04782104492188
ago,mf,youth,1994,46.86473846435547
ago,mf,adult,1994,75.5604476928711
ago,m,total,1994,70.33646392822266
ago,m,youth,1994,48.8695068359375
ago,m,adult,1994,83.10958862304688
ago,f,total,1994,60.016929626464844
ago,f,youth,1994,44.888450622558594
ago,f,adult,1994,68.52586364746094
ago,mf,total,1995,65.07819366455078
ago,mf,youth,1995,47.07395553588867
ago,mf,adult,1995,75.54153442382812
ago,m,total,1995,70.66886138916016
ago,m,youth,1995,49.27935028076172
ago,m,adult,1995,83.46380615234375
ago,f,total,1995,59.75617218017578
ago,f,youth,1995,44.89807891845703
ago,f,adult,1995,68.15523529052734
ago,mf,total,1996,64.87472534179688
ago,mf,youth,1996,46.93143844604492
ago,mf,adult,1996,75.34236907958984
ago,m,total,1996,70.77950286865234
ago,m,youth,1996,49.37543869018555
ago,m,adult,1996,83.62870788574219
ago,f,total,1996,59.25151062011719
ago,f,youth,1996,44.52007293701172
ago,f,adult,1996,67.61262512207031
ago,mf,total,1997,64.67655944824219
ago,mf,youth,1997,46.73765182495117
ago,mf,adult,1997,75.18255615234375
ago,m,total,1997,70.7634048461914
ago,m,youth,1997,49.3336067199707
ago,m,adult,1997,83.6753158569336
ago,f,total,1997,58.87611389160156
ago,f,youth,1997,44.17550277709961
ago,f,adult,1997,67.25411987304688
ago,mf,total,1998,64.5533218383789
ago,mf,youth,1998,46.644065856933594
ago,mf,adult,1998,75.0803451538086
ago,m,total,1998,70.79117584228516
ago,m,youth,1998,49.363319396972656
ago,m,adult,1998,83.74565124511719
ago,f,total,1998,58.60422897338867
ago,f,youth,1998,43.95908737182617
ago,f,adult,1998,66.98320770263672
ago,mf,total,1999,64.51546478271484
ago,mf,youth,1999,46.605934143066406
ago,mf,adult,1999,75.07398986816406
ago,m,total,1999,70.76557159423828
ago,m,youth,1999,49.346248626708984
ago,m,adult,1999,83.7483139038086
ago,f,total,1999,58.54993438720703
ago,f,youth,1999,43.89940643310547
ago,f,adult,1999,66.95999145507812
ago,mf,total,2000,64.53279113769531
ago,mf,youth,2000,46.639862060546875
ago,mf,adult,2000,75.10369110107422
ago,m,total,2000,70.7971420288086
ago,m,youth,2000,49.39495849609375
ago,m,adult,2000,83.7896957397461
ago,f,total,2000,58.54934310913086
ago,f,youth,2000,43.918609619140625
ago,f,adult,2000,66.96990966796875
ago,mf,total,2001,64.52873229980469
ago,mf,youth,2001,46.65740966796875
ago,mf,adult,2001,75.08879852294922
ago,m,total,2001,70.83452606201172
ago,m,youth,2001,49.444515228271484
ago,m,adult,2001,83.81005859375
ago,f,total,2001,58.503597259521484
ago,f,youth,2001,43.9067268371582
ago,f,adult,2001,66.91368865966797
ago,mf,total,2002,64.39421844482422
ago,mf,youth,2002,46.669395446777344
ago,mf,adult,2002,74.86603546142578
ago,m,total,2002,71.1815414428711
ago,m,youth,2002,49.79364013671875
ago,m,adult,2002,84.14009094238281
ago,f,total,2002,57.90614318847656
ago,f,youth,2002,43.58860397338867
ago,f,adult,2002,66.16228485107422
ago,mf,total,2003,64.25970458984375
ago,mf,youth,2003,46.45379638671875
ago,mf,adult,2003,74.77501678466797
ago,m,total,2003,71.07781982421875
ago,m,youth,2003,49.61166763305664
ago,m,adult,2003,84.06436920166016
ago,f,total,2003,57.73908996582031
ago,f,youth,2003,43.342472076416016
ago,f,adult,2003,66.0458984375
ago,mf,total,2004,64.15360260009766
ago,mf,youth,2004,46.43110656738281
ago,mf,adult,2004,74.61402893066406
ago,m,total,2004,71.30816650390625
ago,m,youth,2004,49.82257843017578
ago,m,adult,2004,84.28636932373047
ago,f,total,2004,57.30791091918945
ago,f,youth,2004,43.09212112426758
ago,f,adult,2004,65.51387023925781
ago,mf,total,2005,63.86433792114258
ago,mf,youth,2005,46.2918701171875
ago,mf,adult,2005,74.23041534423828
ago,m,total,2005,71.68218231201172
ago,m,youth,2005,50.152320861816406
ago,m,adult,2005,84.66861724853516
ago,f,total,2005,56.38013458251953
ago,f,youth,2005,42.49324035644531
ago,f,adult,2005,64.39839935302734
ago,mf,total,2006,63.4994010925293
ago,mf,youth,2006,46.03657913208008
ago,mf,adult,2006,73.78927612304688
ago,m,total,2006,71.9470443725586
ago,m,youth,2006,50.349151611328125
ago,m,adult,2006,84.94702911376953
ago,f,total,2006,55.40888977050781
ago,f,youth,2006,41.79641342163086
ago,f,adult,2006,63.267398834228516
ago,mf,total,2007,63.07124328613281
ago,mf,youth,2007,45.72621154785156
ago,mf,adult,2007,73.28426361083984
ago,m,total,2007,72.20533752441406
ago,m,youth,2007,50.532649993896484
ago,m,adult,2007,85.22931671142578
ago,f,total,2007,54.31935119628906
ago,f,youth,2007,41.003440856933594
ago,f,adult,2007,62.00753402709961
ago,mf,total,2008,62.729061126708984
ago,mf,youth,2008,45.35778045654297
ago,mf,adult,2008,72.95413970947266
ago,m,total,2008,72.19561004638672
ago,m,youth,2008,50.40720748901367
ago,m,adult,2008,85.27609252929688
ago,f,total,2008,53.65383529663086
ago,f,youth,2008,40.39767837524414
ago,f,adult,2008,61.30983352661133
ago,mf,total,2009,62.75502014160156
ago,mf,youth,2009,45.22929382324219
ago,mf,adult,2009,73.07150268554688
ago,m,total,2009,71.97139739990234
ago,m,youth,2009,50.09749984741211
ago,m,adult,2009,85.0995101928711
ago,f,total,2009,53.9138069152832
ago,f,youth,2009,40.44599533081055
ago,f,adult,2009,61.69482421875
ago,mf,total,2010,62.933860778808594
ago,mf,youth,2010,45.36391067504883
ago,mf,adult,2010,73.28069305419922
ago,m,total,2010,71.9384765625
ago,m,youth,2010,50.06980895996094
ago,m,adult,2010,85.06952667236328
ago,f,total,2010,54.28887176513672
ago,f,youth,2010,40.736083984375
ago,f,adult,2010,62.12176513671875
ago,mf,total,2011,62.99214172363281
ago,mf,youth,2011,45.37424850463867
ago,mf,adult,2011,73.36917114257812
ago,m,total,2011,71.90730285644531
ago,m,youth,2011,50.0134162902832
ago,m,adult,2011,85.05833435058594
ago,f,total,2011,54.42731475830078
ago,f,youth,2011,40.80793762207031
ago,f,adult,2011,62.298709869384766
ago,mf,total,2012,63.0533332824707
ago,mf,youth,2012,45.39461898803711
ago,mf,adult,2012,73.46212768554688
ago,m,total,2012,71.8818588256836
ago,m,youth,2012,49.96916198730469
ago,m,adult,2012,85.05997467041016
ago,f,total,2012,54.56489181518555
ago,f,youth,2012,40.88572692871094
ago,f,adult,2012,62.47309494018555
ago,mf,total,2013,63.10862731933594
ago,mf,youth,2013,45.40782928466797
ago,mf,adult,2013,73.55545806884766
ago,m,total,2013,71.87185668945312
ago,m,youth,2013,49.94206619262695
ago,m,adult,2013,85.08568572998047
ago,f,total,2013,54.67522048950195
ago,f,youth,2013,40.93089294433594
ago,f,adult,2013,62.62592697143555
ago,mf,total,2014,63.21504211425781
ago,mf,youth,2014,45.454044342041016
ago,mf,adult,2014,73.71588897705078
ago,m,total,2014,71.84120178222656
ago,m,youth,2014,49.89025115966797
ago,m,adult,2014,85.10100555419922
ago,f,total,2014,54.90528869628906
ago,f,youth,2014,41.06553649902344
ago,f,adult,2014,62.919349670410156
ago,mf,total,2015,63.187801361083984
ago,mf,youth,2015,45.40873336791992
ago,mf,adult,2015,73.72215270996094
ago,m,total,2015,71.82080841064453
ago,m,youth,2015,49.87550735473633
ago,m,adult,2015,85.11598205566406
ago,f,total,2015,54.86283493041992
ago,f,youth,2015,40.98127365112305
ago,f,adult,2015,62.91244125366211
ago,mf,total,2016,63.1561279296875
ago,mf,youth,2016,45.374412536621094
ago,mf,adult,2016,73.71440124511719
ago,m,total,2016,71.80066680908203
ago,m,youth,2016,49.8802375793457
ago,m,adult,2016,85.11608123779297
ago,f,total,2016,54.8133544921875
ago,f,youth,2016,40.901756286621094
ago,f,adult,2016,62.89313888549805
ago,mf,total,2017,63.12653350830078
ago,mf,youth,2017,45.35001754760742
ago,mf,adult,2017,73.70802307128906
ago,m,total,2017,71.78173065185547
ago,m,youth,2017,49.893821716308594
ago,m,adult,2017,85.11760711669922
ago,f,total,2017,54.76618576049805
ago,f,youth,2017,40.832820892333984
ago,f,adult,2017,62.87442398071289
ago,mf,total,2018,63.102115631103516
ago,mf,youth,2018,45.33625411987305
ago,mf,adult,2018,73.70425415039062
ago,m,total,2018,71.76792907714844
ago,m,youth,2018,49.91694641113281
ago,m,adult,2018,85.12186431884766
ago,f,total,2018,54.72380065917969
ago,f,youth,2018,40.775474548339844
ago,f,adult,2018,62.85737228393555
ago,mf,total,2019,63.08396530151367
ago,mf,youth,2019,45.32914352416992
ago,mf,adult,2019,73.7032470703125
ago,m,total,2019,71.76067352294922
ago,m,youth,2019,49.94490432739258
ago,m,adult,2019,85.12814331054688
ago,f,total,2019,54.68724822998047
ago,f,youth,2019,40.726966857910156
ago,f,adult,2019,62.8427619934082
ago,mf,total,2020,63.07472610473633
ago,mf,youth,2020,45.32996368408203
ago,mf,adult,2020,73.7054672241211
ago,m,total,2020,71.76402282714844
ago,m,youth,2020,49.98031234741211
ago,m,adult,2020,85.13726806640625
ago,f,total,2020,54.65794372558594
ago,f,youth,2020,40.6875114440918
ago,f,adult,2020,62.830604553222656
arg,mf,total,1991,54.17617416381836
arg,mf,youth,1991,46.92695617675781
arg,mf,adult,1991,56.409095764160156
arg,m,total,1991,72.49492645263672
arg,m,youth,1991,57.34910202026367
arg,m,adult,1991,77.3978042602539
arg,f,total,1991,37.06653594970703
arg,f,youth,1991,36.441402435302734
arg,f,adult,1991,37.25013732910156
arg,mf,total,1992,53.6413688659668
arg,mf,youth,1992,46.0345458984375
arg,mf,adult,1992,56.02628707885742
arg,m,total,1992,71.33755493164062
arg,m,youth,1992,55.76205825805664
arg,m,adult,1992,76.47386932373047
arg,f,total,1992,37.12338638305664
arg,f,youth,1992,36.24488830566406
arg,f,adult,1992,37.385807037353516
arg,mf,total,1993,51.797080993652344
arg,mf,youth,1993,41.35083770751953
arg,mf,adult,1993,55.133323669433594
arg,m,total,1993,70.06651306152344
arg,m,youth,1993,52.74354934692383
arg,m,adult,1993,75.89079284667969
arg,f,total,1993,34.75102233886719
arg,f,youth,1993,29.878908157348633
arg,f,adult,1993,36.2323112487793
arg,mf,total,1994,50.775569915771484
arg,mf,youth,1994,40.88958740234375
arg,mf,adult,1994,53.98289108276367
arg,m,total,1994,68.11459350585938
arg,m,youth,1994,51.20762634277344
arg,m,adult,1994,73.8951416015625
arg,f,total,1994,34.60308074951172
arg,f,youth,1994,30.49025535583496
arg,f,adult,1994,35.87205505371094
arg,mf,total,1995,47.178531646728516
arg,mf,youth,1995,34.93098068237305
arg,mf,adult,1995,51.19563293457031
arg,m,total,1995,63.407440185546875
arg,m,youth,1995,44.31052017211914
arg,m,adult,1995,70.01679992675781
arg,f,total,1995,32.046897888183594
arg,f,youth,1995,25.465150833129883
arg,f,adult,1995,34.09741973876953
arg,mf,total,1996,47.99480056762695
arg,mf,youth,1996,34.9319953918457
arg,mf,adult,1996,52.30665969848633
arg,m,total,1996,64.00360870361328
arg,m,youth,1996,44.062294006347656
arg,m,adult,1996,70.956787109375
arg,f,total,1996,33.0749626159668
arg,f,youth,1996,25.708229064941406
arg,f,adult,1996,35.38230514526367
arg,mf,total,1997,49.263362884521484
arg,mf,youth,1997,36.35284423828125
arg,mf,adult,1997,53.535728454589844
arg,m,total,1997,65.55370330810547
arg,m,youth,1997,46.04838943481445
arg,m,adult,1997,72.3812255859375
arg,f,total,1997,34.08776092529297
arg,f,youth,1997,26.543405532836914
arg,f,adult,1997,36.45364761352539
arg,mf,total,1998,50.45770263671875
arg,mf,youth,1998,36.514774322509766
arg,mf,adult,1998,55.0650520324707
arg,m,total,1998,66.37149810791016
arg,m,youth,1998,45.457698822021484
arg,m,adult,1998,73.69243621826172
arg,f,total,1998,35.63899230957031
arg,f,youth,1998,27.450180053710938
arg,f,adult,1998,38.19954299926758
arg,mf,total,1999,49.705936431884766
arg,mf,youth,1999,34.90511703491211
arg,mf,adult,1999,54.570220947265625
arg,m,total,1999,64.84156036376953
arg,m,youth,1999,42.95332717895508
arg,m,adult,1999,72.47320556640625
arg,f,total,1999,35.616920471191406
arg,f,youth,1999,26.7315616607666
arg,f,adult,1999,38.37622833251953
arg,mf,total,2000,49.17889404296875
arg,mf,youth,2000,31.497161865234375
arg,mf,adult,2000,54.936492919921875
arg,m,total,2000,63.7859992980957
arg,m,youth,2000,39.48829650878906
arg,m,adult,2000,72.19084930419922
arg,f,total,2000,35.58563232421875
arg,f,youth,2000,23.36618995666504
arg,f,adult,2000,39.34050750732422
arg,mf,total,2001,47.97434616088867
arg,mf,youth,2001,28.59295654296875
arg,mf,adult,2001,54.20591735839844
arg,m,total,2001,62.000709533691406
arg,m,youth,2001,35.733192443847656
arg,m,adult,2001,70.98091888427734
arg,f,total,2001,34.92179489135742
arg,f,youth,2001,21.315587997436523
arg,f,adult,2001,39.04627227783203
arg,mf,total,2002,46.851585388183594
arg,mf,youth,2002,25.60088348388672
arg,mf,adult,2002,53.5693473815918
arg,m,total,2002,60.39373779296875
arg,m,youth,2002,31.956562042236328
arg,m,adult,2002,69.96014404296875
arg,f,total,2002,34.249813079833984
arg,f,youth,2002,19.112659454345703
arg,f,adult,2002,38.757476806640625
arg,mf,total,2003,49.0382194519043
arg,mf,youth,2003,27.16579818725586
arg,mf,adult,2003,55.8220100402832
arg,m,total,2003,62.744937896728516
arg,m,youth,2003,33.171142578125
arg,m,adult,2003,72.51299285888672
arg,f,total,2003,36.283145904541016
arg,f,youth,2003,21.02564811706543
arg,f,adult,2003,40.73756790161133
arg,mf,total,2004,54.277503967285156
arg,mf,youth,2004,33.67971420288086
arg,mf,adult,2004,60.552268981933594
arg,m,total,2004,67.80828857421875
arg,m,youth,2004,41.895233154296875
arg,m,adult,2004,76.22041320800781
arg,f,total,2004,41.6851806640625
arg,f,youth,2004,25.267147064208984
arg,f,adult,2004,46.38990020751953
arg,mf,total,2005,55.579193115234375
arg,mf,youth,2005,34.70331573486328
arg,mf,adult,2005,61.844478607177734
arg,m,total,2005,69.48021697998047
arg,m,youth,2005,43.71572494506836
arg,m,adult,2005,77.72518157958984
arg,f,total,2005,42.64038848876953
arg,f,youth,2005,25.461631774902344
arg,f,adult,2005,47.487159729003906
arg,mf,total,2006,56.276737213134766
arg,mf,youth,2006,35.66756057739258
arg,mf,adult,2006,62.38978576660156
arg,m,total,2006,70.59130096435547
arg,m,youth,2006,44.92646789550781
arg,m,adult,2006,78.71021270751953
arg,f,total,2006,42.95168685913086
arg,f,youth,2006,26.166406631469727
arg,f,adult,2006,47.631072998046875
arg,mf,total,2007,56.30796432495117
arg,mf,youth,2007,35.47321701049805
arg,mf,adult,2007,62.43482208251953
arg,m,total,2007,70.50597381591797
arg,m,youth,2007,43.884429931640625
arg,m,adult,2007,78.85637664794922
arg,f,total,2007,43.0888671875
arg,f,youth,2007,26.836565017700195
arg,f,adult,2007,47.579986572265625
arg,mf,total,2008,56.19525909423828
arg,mf,youth,2008,34.53023910522461
arg,mf,adult,2008,62.522178649902344
arg,m,total,2008,69.84366607666016
arg,m,youth,2008,41.78597640991211
arg,m,adult,2008,78.58460235595703
arg,f,total,2008,43.48471450805664
arg,f,youth,2008,27.075571060180664
arg,f,adult,2008,47.98716735839844
arg,mf,total,2009,55.96321105957031
arg,mf,youth,2009,33.84379959106445
arg,mf,adult,2009,62.373291015625
arg,m,total,2009,68.83734893798828
arg,m,youth,2009,41.634456634521484
arg,m,adult,2009,77.24817657470703
arg,f,total,2009,43.970741271972656
arg,f,youth,2009,25.834285736083984
arg,f,adult,2009,48.908172607421875
arg,mf,total,2010,56.00865936279297
arg,mf,youth,2010,33.664981842041016
arg,mf,adult,2010,62.41994094848633
arg,m,total,2010,69.99162292480469
arg,m,youth,2010,42.541236877441406
arg,m,adult,2010,78.39702606201172
arg,f,total,2010,42.98027038574219
arg,f,youth,2010,24.53227996826172
arg,f,adult,2010,47.95191192626953
arg,mf,total,2011,55.836463928222656
arg,mf,youth,2011,33.145816802978516
arg,mf,adult,2011,62.27849578857422
arg,m,total,2011,69.73477935791016
arg,m,youth,2011,41.2825927734375
arg,m,adult,2011,78.35246276855469
