country,sex,age_group,year,employment_thousands
dza,mf,youth,2013,1473.6728515625
dza,mf,adult,2013,9348.546875
dza,m,total,2013,8885.80859375
dza,m,youth,2013,1260.52978515625
dza,m,adult,2013,7625.2783203125
dza,f,total,2013,1936.4119873046875
dza,f,youth,2013,213.1430206298828
dza,f,adult,2013,1723.26904296875
dza,mf,total,2014,10886.400390625
dza,mf,youth,2014,1423.2232666015625
dza,mf,adult,2014,9463.177734375
dza,m,total,2014,8957.818359375
dza,m,youth,2014,1222.8260498046875
dza,m,adult,2014,7734.99169921875
dza,f,total,2014,1928.5826416015625
dza,f,youth,2014,200.39718627929688
dza,f,adult,2014,1728.185546875
dza,mf,total,2015,11088.5146484375
dza,mf,youth,2015,1331.498291015625
dza,mf,adult,2015,9757.0166015625
dza,m,total,2015,9121.759765625
dza,m,youth,2015,1149.7850341796875
dza,m,adult,2015,7971.9736328125
dza,f,total,2015,1966.7559814453125
dza,f,youth,2015,181.71334838867188
dza,f,adult,2015,1785.042724609375
dza,mf,total,2016,11302.1259765625
dza,mf,youth,2016,1257.6771240234375
dza,mf,adult,2016,10044.44921875
dza,m,total,2016,9287.720703125
dza,m,youth,2016,1089.6082763671875
dza,m,adult,2016,8198.1123046875
dza,f,total,2016,2014.4051513671875
dza,f,youth,2016,168.0688018798828
dza,f,adult,2016,1846.3363037109375
dza,mf,total,2017,11513.560546875
dza,mf,youth,2017,1194.34619140625
dza,mf,adult,2017,10319.21484375
dza,m,total,2017,9449.30859375
dza,m,youth,2017,1036.8082275390625
dza,m,adult,2017,8412.5
dza,f,total,2017,2064.252197265625
dza,f,youth,2017,157.5380096435547
dza,f,adult,2017,1906.7139892578125
dza,mf,total,2018,11714.6083984375
dza,mf,youth,2018,1139.7589111328125
dza,mf,adult,2018,10574.849609375
dza,m,total,2018,9602.150390625
dza,m,youth,2018,990.7686767578125
dza,m,adult,2018,8611.3818359375
dza,f,total,2018,2112.457763671875
dza,f,youth,2018,148.99017333984375
dza,f,adult,2018,1963.4676513671875
dza,mf,total,2019,11901.5849609375
dza,mf,youth,2019,1096.099365234375
dza,mf,adult,2019,10805.4853515625
dza,m,total,2019,9744.2607421875
dza,m,youth,2019,953.801025390625
dza,m,adult,2019,8790.458984375
dza,f,total,2019,2157.32470703125
dza,f,youth,2019,142.29837036132812
dza,f,adult,2019,2015.0262451171875
dza,mf,total,2020,12074.556640625
dza,mf,youth,2020,1065.190673828125
dza,mf,adult,2020,11009.365234375
dza,m,total,2020,9875.970703125
dza,m,youth,2020,927.6751708984375
dza,m,adult,2020,8948.294921875
dza,f,total,2020,2198.5859375
dza,f,youth,2020,137.51544189453125
dza,f,adult,2020,2061.070556640625
ago,mf,total,1991,3832.843017578125
ago,mf,youth,1991,999.5167236328125
ago,mf,adult,1991,2833.326416015625
ago,m,total,1991,2072.666748046875
ago,m,youth,1991,530.9901123046875
ago,m,adult,1991,1541.6766357421875
ago,f,total,1991,1760.1763916015625
ago,f,youth,1991,468.526611328125
ago,f,adult,1991,1291.649658203125
ago,mf,total,1992,3963.30224609375
ago,mf,youth,1992,1035.3636474609375
ago,mf,adult,1992,2927.9384765625
ago,m,total,1992,2129.49609375
ago,m,youth,1992,546.5756225585938
ago,m,adult,1992,1582.9205322265625
ago,f,total,1992,1833.80615234375
ago,f,youth,1992,488.7879638671875
ago,f,adult,1992,1345.0181884765625
ago,mf,total,1993,4125.82275390625
ago,mf,youth,1993,1076.5626220703125
ago,mf,adult,1993,3049.259765625
ago,m,total,1993,2173.427734375
ago,m,youth,1993,557.4525146484375
ago,m,adult,1993,1615.9752197265625
ago,f,total,1993,1952.3948974609375
ago,f,youth,1993,519.110107421875
ago,f,adult,1993,1433.2847900390625
ago,mf,total,1994,4288.9072265625
ago,mf,youth,1994,1132.0211181640625
ago,mf,adult,1994,3156.88623046875
ago,m,total,1994,2260.8896484375
ago,m,youth,1994,586.0020751953125
ago,m,adult,1994,1674.8875732421875
ago,f,total,1994,2028.017578125
ago,f,youth,1994,546.0191040039062
ago,f,adult,1994,1481.99853515625
ago,mf,total,1995,4434.5439453125
ago,mf,youth,1995,1179.0010986328125
ago,mf,adult,1995,3255.542724609375
ago,m,total,1995,2348.47607421875
ago,m,youth,1995,612.960693359375
ago,m,adult,1995,1735.5155029296875
ago,f,total,1995,2086.06787109375
ago,f,youth,1995,566.0404052734375
ago,f,adult,1995,1520.02734375
ago,mf,total,1996,4540.294921875
ago,mf,youth,1996,1210.139892578125
ago,mf,adult,1996,3330.155029296875
ago,m,total,1996,2416.27783203125
ago,m,youth,1996,632.3018798828125
ago,m,adult,1996,1783.9759521484375
ago,f,total,1996,2124.016845703125
ago,f,youth,1996,577.8380126953125
ago,f,adult,1996,1546.178955078125
ago,mf,total,1997,4649.3759765625
ago,mf,youth,1997,1240.930419921875
ago,mf,adult,1997,3408.445556640625
ago,m,total,1997,2482.18701171875
ago,m,youth,1997,650.6348266601562
ago,m,adult,1997,1831.5523681640625
ago,f,total,1997,2167.188720703125
ago,f,youth,1997,590.2955932617188
ago,f,adult,1997,1576.8931884765625
ago,mf,total,1998,4770.9169921875
ago,mf,youth,1998,1276.1826171875
ago,mf,adult,1998,3494.734375
ago,m,total,1998,2553.9833984375
ago,m,youth,1998,671.0084228515625
ago,m,adult,1998,1882.9749755859375
ago,f,total,1998,2216.93359375
ago,f,youth,1998,605.1741943359375
ago,f,adult,1998,1611.7593994140625
ago,mf,total,1999,4911.11181640625
ago,mf,youth,1999,1315.83984375
ago,mf,adult,1999,3595.271728515625
ago,m,total,1999,2630.696044921875
ago,m,youth,1999,692.284423828125
ago,m,adult,1999,1938.4117431640625
ago,f,total,1999,2280.41552734375
ago,f,youth,1999,623.5555419921875
ago,f,adult,1999,1656.860107421875
ago,mf,total,2000,5070.64453125
ago,mf,youth,2000,1361.0001220703125
ago,mf,adult,2000,3709.644287109375
ago,m,total,2000,2717.6416015625
ago,m,youth,2000,716.2451782226562
ago,m,adult,2000,2001.396484375
ago,f,total,2000,2353.0029296875
ago,f,youth,2000,644.7550659179688
ago,f,adult,2000,1708.247802734375
ago,mf,total,2001,5226.15380859375
ago,mf,youth,2001,1403.518798828125
ago,mf,adult,2001,3822.634765625
ago,m,total,2001,2803.142333984375
ago,m,youth,2001,738.7890625
ago,m,adult,2001,2064.353271484375
ago,f,total,2001,2423.011474609375
ago,f,youth,2001,664.7298583984375
ago,f,adult,2001,1758.2816162109375
ago,mf,total,2002,5390.8564453125
ago,mf,youth,2002,1451.0009765625
ago,mf,adult,2002,3939.855224609375
ago,m,total,2002,2912.37060546875
ago,m,youth,2002,768.6484985351562
ago,m,adult,2002,2143.72216796875
ago,f,total,2002,2478.48583984375
ago,f,youth,2002,682.3525390625
ago,f,adult,2002,1796.13330078125
ago,mf,total,2003,5570.32763671875
ago,mf,youth,2003,1495.1121826171875
ago,mf,adult,2003,4075.21533203125
ago,m,total,2003,3011.96533203125
ago,m,youth,2003,792.4466552734375
ago,m,adult,2003,2219.518798828125
ago,f,total,2003,2558.362548828125
ago,f,youth,2003,702.66552734375
ago,f,adult,2003,1855.6968994140625
ago,mf,total,2004,5761.853515625
ago,mf,youth,2004,1547.794921875
ago,mf,adult,2004,4214.05859375
ago,m,total,2004,3131.57080078125
ago,m,youth,2004,823.9498291015625
ago,m,adult,2004,2307.620849609375
ago,f,total,2004,2630.282958984375
ago,f,youth,2004,723.8450927734375
ago,f,adult,2004,1906.4378662109375
ago,mf,total,2005,5943.00537109375
ago,mf,youth,2005,1598.3179931640625
ago,mf,adult,2005,4344.68701171875
ago,m,total,2005,3262.533203125
ago,m,youth,2005,858.8157958984375
ago,m,adult,2005,2403.717529296875
ago,f,total,2005,2680.47216796875
ago,f,youth,2005,739.502197265625
ago,f,adult,2005,1940.9698486328125
ago,mf,total,2006,6101.39208984375
ago,mf,youth,2006,1640.088623046875
ago,mf,adult,2006,4461.30322265625
ago,m,total,2006,3381.90234375
ago,m,youth,2006,889.270263671875
ago,m,adult,2006,2492.632080078125
ago,f,total,2006,2719.489501953125
ago,f,youth,2006,750.8182373046875
ago,f,adult,2006,1968.67138671875
ago,mf,total,2007,6261.7451171875
ago,mf,youth,2007,1682.4208984375
ago,mf,adult,2007,4579.32470703125
ago,m,total,2007,3507.699462890625
ago,m,youth,2007,921.469482421875
ago,m,adult,2007,2586.229736328125
ago,f,total,2007,2754.0458984375
ago,f,youth,2007,760.9512939453125
ago,f,adult,2007,1993.0946044921875
ago,mf,total,2008,6439.2607421875
ago,mf,youth,2008,1725.1768798828125
ago,mf,adult,2008,4714.083984375
ago,m,total,2008,3627.30615234375
ago,m,youth,2008,950.0614013671875
ago,m,adult,2008,2677.24462890625
ago,f,total,2008,2811.954833984375
ago,f,youth,2008,775.115478515625
ago,f,adult,2008,2036.8394775390625
ago,mf,total,2009,6666.20751953125
ago,mf,youth,2009,1780.239990234375
ago,mf,adult,2009,4885.96728515625
ago,m,total,2009,3743.19140625
ago,m,youth,2009,977.25390625
ago,m,adult,2009,2765.9375
ago,f,total,2009,2923.015869140625
ago,f,youth,2009,802.986083984375
ago,f,adult,2009,2120.02978515625
ago,mf,total,2010,6923.9814453125
ago,mf,youth,2010,1849.796875
ago,mf,adult,2010,5074.1845703125
ago,m,total,2010,3876.69873046875
ago,m,youth,2010,1012.304931640625
ago,m,adult,2010,2864.393798828125
ago,f,total,2010,3047.282470703125
ago,f,youth,2010,837.491943359375
ago,f,adult,2010,2209.79052734375
ago,mf,total,2011,7162.51708984375
ago,mf,youth,2011,1912.41552734375
ago,mf,adult,2011,5250.10107421875
ago,m,total,2011,4006.17529296875
ago,m,youth,2011,1045.6304931640625
ago,m,adult,2011,2960.544677734375
ago,f,total,2011,3156.341796875
ago,f,youth,2011,866.7850952148438
ago,f,adult,2011,2289.556640625
ago,mf,total,2012,7419.796875
ago,mf,youth,2012,1981.001708984375
ago,mf,adult,2012,5438.79541015625
ago,m,total,2012,4146.2880859375
ago,m,youth,2012,1082.43603515625
ago,m,adult,2012,3063.851806640625
ago,f,total,2012,3273.509033203125
ago,f,youth,2012,898.565673828125
ago,f,adult,2012,2374.943359375
ago,mf,total,2013,7693.01513671875
ago,mf,youth,2013,2054.3818359375
ago,mf,adult,2013,5638.63330078125
ago,m,total,2013,4296.61376953125
ago,m,youth,2013,1122.5767822265625
ago,m,adult,2013,3174.037109375
ago,f,total,2013,3396.4013671875
ago,f,youth,2013,931.804931640625
ago,f,adult,2013,2464.596435546875
ago,mf,total,2014,7986.953125
ago,mf,youth,2014,2133.817626953125
ago,mf,adult,2014,5853.13525390625
ago,m,total,2014,4453.62451171875
ago,m,youth,2014,1164.7088623046875
ago,m,adult,2014,3288.915771484375
ago,f,total,2014,3533.328369140625
ago,f,youth,2014,969.10888671875
ago,f,adult,2014,2564.219482421875
ago,mf,total,2015,8276.90234375
ago,mf,youth,2015,2213.041015625
ago,mf,adult,2015,6063.86181640625
ago,m,total,2015,4618.4267578125
ago,m,youth,2015,1209.9952392578125
ago,m,adult,2015,3408.43115234375
ago,f,total,2015,3658.476806640625
ago,f,youth,2015,1003.0457763671875
ago,f,adult,2015,2655.430908203125
ago,mf,total,2016,8559.9970703125
ago,mf,youth,2016,2291.197021484375
ago,mf,adult,2016,6268.7998046875
ago,m,total,2016,4779.38916015625
ago,m,youth,2016,1254.70751953125
ago,m,adult,2016,3524.681640625
ago,f,total,2016,3780.60791015625
ago,f,youth,2016,1036.4893798828125
ago,f,adult,2016,2744.1181640625
ago,mf,total,2017,8856.7197265625
ago,mf,youth,2017,2374.156494140625
ago,mf,adult,2017,6482.5634765625
ago,m,total,2017,4948.27001953125
ago,m,youth,2017,1302.182373046875
ago,m,adult,2017,3646.087646484375
ago,f,total,2017,3908.44970703125
ago,f,youth,2017,1071.9742431640625
ago,f,adult,2017,2836.475830078125
ago,mf,total,2018,9168.7490234375
ago,mf,youth,2018,2461.935546875
ago,mf,adult,2018,6706.8134765625
ago,m,total,2018,5125.9970703125
ago,m,youth,2018,1352.389892578125
ago,m,adult,2018,3773.607177734375
ago,f,total,2018,4042.75146484375
ago,f,youth,2018,1109.5455322265625
ago,f,adult,2018,2933.2060546875
ago,mf,total,2019,9498.1103515625
ago,mf,youth,2019,2554.28125
ago,mf,adult,2019,6943.8291015625
ago,m,total,2019,5313.65673828125
ago,m,youth,2019,1405.114013671875
ago,m,adult,2019,3908.542724609375
ago,f,total,2019,4184.45361328125
ago,f,youth,2019,1149.1671142578125
ago,f,adult,2019,3035.28662109375
ago,mf,total,2020,9845.8818359375
ago,mf,youth,2020,2650.970703125
ago,mf,adult,2020,7194.91064453125
ago,m,total,2020,5511.8994140625
ago,m,youth,2020,1460.2227783203125
ago,m,adult,2020,4051.6767578125
ago,f,total,2020,4333.9814453125
ago,f,youth,2020,1190.7476806640625
ago,f,adult,2020,3143.234130859375
arg,mf,total,1991,12503.765625
arg,mf,youth,1991,2550.489501953125
arg,mf,adult,1991,9953.275390625
arg,m,total,1991,8080.33740234375
arg,m,youth,1991,1563.19384765625
arg,m,adult,1991,6517.1435546875
arg,f,total,1991,4423.4287109375
arg,f,youth,1991,987.295654296875
arg,f,adult,1991,3436.132568359375
arg,mf,total,1992,12604.525390625
arg,mf,youth,1992,2581.92138671875
arg,mf,adult,1992,10022.6044921875
arg,m,total,1992,8092.7431640625
arg,m,youth,1992,1568.731689453125
arg,m,adult,1992,6524.01220703125
arg,f,total,1992,4511.78173828125
arg,f,youth,1992,1013.1896362304688
arg,f,adult,1992,3498.59228515625
arg,mf,total,1993,12402.041015625
arg,mf,youth,1993,2396.6337890625
arg,mf,adult,1993,10005.408203125
arg,m,total,1993,8097.61474609375
arg,m,youth,1993,1533.764892578125
arg,m,adult,1993,6563.85009765625
arg,f,total,1993,4304.42626953125
arg,f,youth,1993,862.8687744140625
arg,f,adult,1993,3441.5576171875
arg,mf,total,1994,12380.619140625
arg,mf,youth,1994,2442.27001953125
arg,mf,adult,1994,9938.349609375
arg,m,total,1994,8015.13134765625
arg,m,youth,1994,1535.2762451171875
arg,m,adult,1994,6479.85498046875
arg,f,total,1994,4365.48876953125
arg,f,youth,1994,906.9939575195312
arg,f,adult,1994,3458.4951171875
arg,mf,total,1995,11700.0
arg,mf,youth,1995,2139.54150390625
arg,mf,adult,1995,9560.4580078125
arg,m,total,1995,7587.23974609375
arg,m,youth,1995,1363.23486328125
arg,m,adult,1995,6224.00537109375
arg,f,total,1995,4112.75927734375
arg,f,youth,1995,776.3064575195312
arg,f,adult,1995,3336.45263671875
arg,mf,total,1996,12092.228515625
arg,mf,youth,1996,2184.154296875
arg,mf,adult,1996,9908.07421875
arg,m,total,1996,7778.9306640625
arg,m,youth,1996,1384.531494140625
arg,m,adult,1996,6394.3984375
arg,f,total,1996,4313.29833984375
arg,f,youth,1996,799.62255859375
arg,f,adult,1996,3513.67578125
arg,mf,total,1997,12599.7724609375
arg,mf,youth,1997,2311.79296875
arg,mf,adult,1997,10287.98046875
arg,m,total,1997,8086.1357421875
arg,m,youth,1997,1472.7310791015625
arg,m,adult,1997,6613.404296875
arg,f,total,1997,4513.63720703125
arg,f,youth,1997,839.061767578125
arg,f,adult,1997,3674.57568359375
arg,mf,total,1998,13092.095703125
arg,mf,youth,1998,2353.15771484375
arg,mf,adult,1998,10738.9375
arg,m,total,1998,8303.77734375
arg,m,youth,1998,1474.634033203125
arg,m,adult,1998,6829.14404296875
arg,f,total,1998,4788.3173828125
arg,f,youth,1998,878.5235595703125
arg,f,adult,1998,3909.793701171875
arg,mf,total,1999,13080.1357421875
arg,mf,youth,1999,2272.039794921875
arg,mf,adult,1999,10808.095703125
arg,m,total,1999,8226.0048828125
arg,m,youth,1999,1408.7579345703125
arg,m,adult,1999,6817.24658203125
arg,f,total,1999,4854.13037109375
arg,f,youth,1999,863.2816772460938
arg,f,adult,1999,3990.848876953125
arg,mf,total,2000,13124.365234375
arg,mf,youth,2000,2064.75048828125
arg,mf,adult,2000,11059.6142578125
arg,m,total,2000,8205.2880859375
arg,m,youth,2000,1305.5252685546875
arg,m,adult,2000,6899.7626953125
arg,f,total,2000,4919.07763671875
arg,f,youth,2000,759.2252197265625
arg,f,adult,2000,4159.85205078125
arg,mf,total,2001,12991.04296875
arg,mf,youth,2001,1883.787109375
arg,mf,adult,2001,11107.255859375
arg,m,total,2001,8092.7431640625
arg,m,youth,2001,1188.2994384765625
arg,m,adult,2001,6904.4443359375
arg,f,total,2001,4898.29931640625
arg,f,youth,2001,695.48779296875
arg,f,adult,2001,4202.81201171875
arg,mf,total,2002,12865.060546875
arg,mf,youth,2002,1688.490234375
arg,mf,adult,2002,11176.5703125
arg,m,total,2002,7993.560546875
arg,m,youth,2002,1064.7127685546875
arg,m,adult,2002,6928.84814453125
arg,f,total,2002,4871.5
arg,f,youth,2002,623.7774047851562
arg,f,adult,2002,4247.72216796875
arg,mf,total,2003,13649.76953125
arg,mf,youth,2003,1790.055908203125
arg,mf,adult,2003,11859.7138671875
arg,m,total,2003,8418.4677734375
arg,m,youth,2003,1105.015380859375
arg,m,adult,2003,7313.45166015625
arg,f,total,2003,5231.30224609375
arg,f,youth,2003,685.0405883789062
arg,f,adult,2003,4546.26171875
arg,mf,total,2004,15315.26953125
arg,mf,youth,2004,2219.02099609375
arg,mf,adult,2004,13096.2490234375
arg,m,total,2004,9222.92578125
arg,m,youth,2004,1396.5093994140625
arg,m,adult,2004,7826.41552734375
arg,f,total,2004,6092.3447265625
arg,f,youth,2004,822.5115966796875
arg,f,adult,2004,5269.8330078125
arg,mf,total,2005,15900.072265625
arg,mf,youth,2005,2291.76611328125
arg,mf,adult,2005,13608.306640625
arg,m,total,2005,9582.1357421875
arg,m,youth,2005,1461.59765625
arg,m,adult,2005,8120.53857421875
arg,f,total,2005,6317.93603515625
arg,f,youth,2005,830.1683349609375
arg,f,adult,2005,5487.76806640625
arg,mf,total,2006,16308.451171875
arg,mf,youth,2006,2364.51708984375
arg,mf,adult,2006,13943.93359375
arg,m,total,2006,9862.1552734375
arg,m,youth,2006,1508.388671875
arg,m,adult,2006,8353.7666015625
arg,f,total,2006,6446.29541015625
arg,f,youth,2006,856.128173828125
arg,f,adult,2006,5590.16748046875
arg,mf,total,2007,16537.6953125
arg,mf,youth,2007,2367.54296875
arg,mf,adult,2007,14170.15234375
arg,m,total,2007,9984.154296875
arg,m,youth,2007,1483.826904296875
arg,m,adult,2007,8500.3271484375
arg,f,total,2007,6553.541015625
arg,f,youth,2007,883.71630859375
arg,f,adult,2007,5669.82421875
arg,mf,total,2008,16730.47265625
arg,mf,youth,2008,2323.63037109375
arg,mf,adult,2008,14406.84375
arg,m,total,2008,10027.017578125
arg,m,youth,2008,1424.9569091796875
arg,m,adult,2008,8602.060546875
arg,f,total,2008,6703.45654296875
arg,f,youth,2008,898.6734008789062
arg,f,adult,2008,5804.783203125
arg,mf,total,2009,16884.12109375
arg,mf,youth,2009,2294.16455078125
arg,mf,adult,2009,14589.9580078125
arg,m,total,2009,10015.953125
arg,m,youth,2009,1430.6802978515625
arg,m,adult,2009,8585.2724609375
arg,f,total,2009,6868.17041015625
arg,f,youth,2009,863.484130859375
arg,f,adult,2009,6004.68603515625
arg,mf,total,2010,17114.96484375
arg,mf,youth,2010,2293.672119140625
arg,mf,adult,2010,14821.2919921875
arg,m,total,2010,10315.99609375
arg,m,youth,2010,1469.853271484375
arg,m,adult,2010,8846.1435546875
arg,f,total,2010,6798.9677734375
arg,f,youth,2010,823.8189697265625
arg,f,adult,2010,5975.1484375
arg,mf,total,2011,17281.83203125
arg,mf,youth,2011,2268.520751953125
arg,mf,adult,2011,15013.3115234375
arg,m,total,2011,10412.595703125
arg,m,youth,2011,1433.00048828125
arg,m,adult,2011,8979.5947265625
arg,f,total,2011,6869.23583984375
arg,f,youth,2011,835.520263671875
arg,f,adult,2011,6033.7158203125
arg,mf,total,2012,17500.8046875
arg,mf,youth,2012,2365.520263671875
arg,mf,adult,2012,15135.28515625
arg,m,total,2012,10632.220703125
arg,m,youth,2012,1539.509033203125
arg,m,adult,2012,9092.7109375
arg,f,total,2012,6868.5849609375
arg,f,youth,2012,826.0113525390625
arg,f,adult,2012,6042.57373046875
arg,mf,total,2013,17949.490234375
arg,mf,youth,2013,2333.306396484375
arg,mf,adult,2013,15616.18359375
arg,m,total,2013,10736.701171875
arg,m,youth,2013,1471.5625
arg,m,adult,2013,9265.1376953125
arg,f,total,2013,7212.78955078125
arg,f,youth,2013,861.7437744140625
arg,f,adult,2013,6351.0458984375
arg,mf,total,2014,18115.5859375
arg,mf,youth,2014,2324.378173828125
arg,mf,adult,2014,15791.208984375
arg,m,total,2014,10788.705078125
arg,m,youth,2014,1461.862060546875
arg,m,adult,2014,9326.8427734375
arg,f,total,2014,7326.8818359375
arg,f,youth,2014,862.5159912109375
arg,f,adult,2014,6464.36572265625
arg,mf,total,2015,18484.640625
arg,mf,youth,2015,2328.0126953125
arg,mf,adult,2015,16156.626953125
arg,m,total,2015,11022.6982421875
arg,m,youth,2015,1464.3909912109375
arg,m,adult,2015,9558.3076171875
arg,f,total,2015,7461.94189453125
arg,f,youth,2015,863.6219482421875
arg,f,adult,2015,6598.31982421875
arg,mf,total,2016,18661.03515625
arg,mf,youth,2016,2227.001220703125
arg,mf,adult,2016,16434.03515625
